Wall time,Step,Value
1775315691.3191204,3148,8416.0
1775315694.9532008,4353,7008.0
1775315706.0960224,8147,8188.0
1775315709.9615254,9444,7128.7998046875
1775315726.6866567,12455,7358.0
1775315734.8093266,13624,6855.0
1775315746.0798728,15478,6670.66650390625
1775315763.6121504,18202,6864.0
1775315786.952343,21549,7226.41650390625
1775315802.4834483,23856,7284.15380859375
1775315820.6685028,26579,7080.0712890625
1775315836.6178558,28879,7264.4375
1775315861.3219054,32558,7558.0
1775315872.5628786,34100,7468.72216796875
1775315882.8032932,35601,7165.85009765625
1775315899.0534549,37858,7087.0
1775315918.8744495,40597,7241.54541015625
1775315936.341024,42986,7210.45849609375
1775315957.4185262,45842,7213.31982421875
1775315979.0610993,48858,7435.73095703125
1775315992.219963,50648,7280.85693359375
1775316018.370983,54166,7431.96533203125
1775316025.2990708,55146,7298.06689453125
1775316042.2217891,57479,7230.375
1775316054.7503948,59251,7114.66650390625
1775316075.1469095,62016,7141.94140625
1775316095.723086,64858,7251.8056640625
1775316118.4470594,67916,7288.7568359375
1775316134.4310591,70041,7353.552734375
1775316151.3009574,72362,7282.02490234375
1775316166.35645,74473,7250.9267578125
1775316182.2041388,76694,7234.380859375
1775316203.3819327,79569,7278.6591796875
1775316219.8649411,81768,7252.39990234375
1775316231.12978,83353,7179.0654296875
1775316246.1220398,85369,7158.6875
1775316266.1086233,88106,7172.1630859375
1775316276.375724,89412,7096.33984375
1775316296.736039,92567,7165.6728515625
1775316316.439299,95954,7223.26416015625
1775316337.1790428,99488,7293.20361328125
1775316350.255829,101717,7311.25
1775316373.6903174,105744,7374.89453125
1775316389.9997227,108582,7453.70703125
1775316398.7766845,110073,7383.7001953125
1775316412.3300521,112424,7353.67236328125
1775316425.0628712,114619,7381.8388671875
1775316434.1693316,116190,7307.078125
1775316447.7159898,118542,7299.5693359375
1775316454.489471,119698,7232.51513671875
1775316469.9494462,122306,7239.63232421875
1775316491.352947,125960,7303.30419921875
1775316502.8258367,127926,7255.24267578125
1775316516.4205883,130262,7282.0
1775316527.3501575,132141,7253.02734375
1775316547.2469225,135561,7259.2294921875
1775316556.9532988,137224,7267.75
1775316568.3237054,139169,7244.72705078125
1775316579.692081,141164,7247.43603515625
1775316592.9068863,143410,7216.1875
1775316605.5398252,145539,7161.14794921875
1775316616.2089934,147334,7164.68310546875
1775316640.110288,151459,7258.15478515625
1775316650.0640638,153183,7219.1884765625
1775316667.1898236,156101,7265.08154296875
1775316682.97063,158711,7259.97705078125
1775316701.9864569,161950,7296.55078125
1775316707.1644433,162853,7252.83349609375
1775316733.9486976,167443,7325.85888671875
1775316746.8580782,169674,7313.2470703125
1775316752.1954868,170605,7278.80859375
1775316761.2036586,172168,7219.16650390625
1775316771.455358,173935,7174.041015625
1775316798.882781,178638,7229.041015625
1775316810.8358562,180694,7273.06982421875
1775316832.4047773,184418,7308.580078125
1775316843.4306517,186331,7287.14990234375
1775316855.0992298,188358,7254.0400390625
1775316886.43908,193658,7375.1201171875
1775316891.917789,194598,7358.66015625
1775316910.4412851,197744,7410.4599609375
1775316933.5249507,201721,7481.56982421875
1775316946.0536153,203883,7491.0
1775316956.0078547,205603,7408.0
1775316979.9455175,209715,7418.009765625
1775316994.4807909,212213,7467.2001953125
1775317007.048681,214396,7466.39990234375
1775317016.6086938,216047,7373.43017578125
1775317024.521133,217446,7368.27001953125
1775317043.1800032,220663,7447.85986328125
1775317062.9699214,224069,7504.31982421875
1775317079.964355,227027,7493.18994140625
1775317087.878618,228389,7461.2998046875
1775317110.657953,232322,7510.2099609375
1775317132.0562735,235966,7491.1298828125
1775317147.3669178,238595,7563.14013671875
1775317160.808817,240894,7492.83984375
1775317177.151471,243707,7579.14990234375
1775317182.146989,244569,7529.240234375
1775317191.6343071,246218,7524.9501953125
1775317197.8782218,247290,7482.81982421875
1775317208.460035,249113,7416.1201171875
1775317228.6422472,252580,7419.27001953125
1775317245.219318,255449,7416.33984375
1775317259.8317804,257987,7470.919921875
1775317281.25392,261689,7524.8798828125
1775317302.3893895,265331,7562.06982421875
1775317318.6714666,268128,7588.6201171875
1775317333.5493476,270705,7586.8798828125
1775317349.5112202,273445,7670.27001953125
1775317371.177138,277147,7717.72021484375
1775317381.7682838,278959,7669.83984375
1775317395.1104927,281283,7694.14013671875
1775317415.8179147,284896,7739.259765625
1775317429.1195052,287194,7705.60009765625
1775317438.7870681,288911,7625.39990234375
1775317457.6259751,292155,7663.18994140625
1775317474.206143,295032,7631.72021484375
1775317494.0856752,298433,7589.5
